"IDVenta","Unidades","Ingresos por productos (MXN)","Cargo por venta e impuestos","Costos de envío","Total (MXN)","Venta por publicidad","IDproducto","Canal de venta","Precio unitario de venta de la publicación (MXN)","Municipio/Alcaldía","Estado","Código postal","Forma de entrega","Transportista","Fecha Venta","FechaCamino","FechaEntrega"
"2000002750295123",2,358,-131.479995727539,0,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Pachuca De Soto","Hidalgo",42084,"Correo y puntos de despacho","Mercado Envios","29/10/2021","2021/10/30 00:00:00","2021/11/01 00:00:00"
"4975012064",1,179,-1092.88000488281,-98,-913.880004882813,"No","MLM797896213","Mercado Libre",179,"Veracruz","Veracruz",91700,"Correo y puntos de despacho","Mercado Envios","29/10/2021","2021/10/30 00:00:00","2021/11/01 00:00:00"
"4974861814",1,169,-63.4700012207031,-94,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Querétaro","Querétaro",76114,"Mercado Envíos Full","Mercado Envios","29/10/2021","2021/10/29 00:00:00","2021/10/30 00:00:00"
"2000002750146028",2,590,-184.279998779297,0,405.720001220703,"No","MLM937274388","Mercado Libre",295,"Tlalnepantla de Baz","Estado De México",54010,"Mercado Envíos Full","Mercado Envios","29/10/2021","2021/10/29 00:00:00","2021/10/29 00:00:00"
"4974450595",1,179,-65.7300033569336,-97,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Monterrey","Nuevo León",64630,"Correo y puntos de despacho","Mercado Envios","29/10/2021","2021/10/29 00:00:00","2021/10/31 00:00:00"
"2000002750100510",1,145,-58,0,87,"No","MLM797897673","Mercado Libre",145,"Juárez","Chihuahua",32674,"Mercado Envíos Full","Mercado Envios","29/10/2021","2021/10/29 00:00:00","2021/10/30 00:00:00"
"4973564096",1,169,-63.4700012207031,-99,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Yuriria","Guanajuato",38940,"Mercado Envíos Full","Mercado Envios","29/10/2021","2021/10/29 00:00:00","2021/10/30 00:00:00"
"2000002749819251",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Apodaca","Nuevo León",66610,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/29 00:00:00","2021/10/29 00:00:00"
"2000002749684562",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Chicoloapan","Estado De México",56370,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/29 00:00:00","2021/10/29 00:00:00"
"2000002749654826",1,165,-62.5499992370605,-19.7399997711182,102.449996948242,"No","MLM827781598","Mercado Libre",165,"El Oro","Estado De México",50637,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/29 00:00:00","2021/10/29 00:00:00"
"2000002749647964",1,295,-92.129997253418,0,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Tlalnepantla de Baz","Estado De México",54000,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/29 00:00:00","2021/10/30 00:00:00"
"2000002749602776",2,330,-125.099998474121,0,204.899993896484,"No","MLM827781598","Mercado Libre",165,"Venustiano Carranza","Distrito Federal",15370,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/29 00:00:00","2021/10/29 00:00:00"
"2000002749569921",1,185,-67.0999984741211,-45.9000015258789,117.900001525879,"No","MLM797338526","Mercado Libre",185,"Cuautitlan Izcalli","Estado De México",54740,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/29 00:00:00","2021/10/29 00:00:00"
"2000002749072200",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"Pachuca De Soto","Hidalgo",42080,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/29 00:00:00","2021/10/29 00:00:00"
"2000002749417050",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Coatzacoalcos","Veracruz",96540,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/28 00:00:00","2021/10/29 00:00:00"
"2000002749126210",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797338526","Mercado Libre",185,"Huimanguillo","Tabasco",86400,"Mercado Envíos Full","Mercado Envios","28/10/2021","2021/10/28 00:00:00","2021/10/29 00:00:00"
"2000002749057382",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"Emiliano Zapata","Morelos",62763,"Mercado Envíos Full","Mercado Envios","27/10/2021","2021/10/29 00:00:00","2021/10/29 00:00:00"
"2000002749052297",3,435,-174,0,261,"No","MLM797897673","Mercado Libre",145,"Toluca","Estado De México",50100,"Mercado Envíos Full","Mercado Envios","27/10/2021","2021/10/28 00:00:00","2021/10/28 00:00:00"
"2000002748999237",2,358,-131.479995727539,-26.3600006103516,226.520004272461,"No","MLM797896213","Mercado Libre",179,"Matamoros","Tamaulipas",87340,"Correo y puntos de despacho","Mercado Envios","27/10/2021","2021/10/28 00:00:00","2021/10/30 00:00:00"
"4969570524",1,295,-92.129997253418,-98,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Celaya","Guanajuato",38020,"Mercado Envíos Full","Mercado Envios","27/10/2021","2021/10/28 00:00:00","2021/10/28 00:00:00"
"4969523961",1,179,-65.7300033569336,-97,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Yahualica De González Gallo","Jalisco",47300,"Correo y puntos de despacho","Mercado Envios","27/10/2021","2021/10/28 00:00:00","2021/10/30 00:00:00"
"2000002748566896",1,165,-62.5499992370605,0,102.449996948242,"No","MLM827781598","Mercado Libre",165,"Benito juárez","Distrito Federal",3100,"Mercado Envíos Full","Mercado Envios","27/10/2021","2021/10/27 00:00:00","2021/10/27 00:00:00"
"4968469044",1,575,-130.869995117188,-78,366.130004882813,"No","MLM803071179","Mercado Libre",575,"Monterrey","Nuevo León",64830,"Correo y puntos de despacho","Mercado Envios","27/10/2021","2021/10/27 00:00:00","2021/10/28 00:00:00"
"2000002748351482",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Nezahualcoyotl","Estado De México",57720,"Mercado Envíos Full","Mercado Envios","27/10/2021","2021/10/27 00:00:00","2021/10/27 00:00:00"
"4967987143",1,575,-130.869995117188,-78,366.130004882813,"No","MLM803071179","Mercado Libre",575,"Tijuana","Baja California",22637,"Correo y puntos de despacho","Mercado Envios","26/10/2021","2021/10/27 00:00:00","2021/10/28 00:00:00"
"4967357746",1,179,-65.7300033569336,-105,113.269996643066,"No","MLM797896213","Mercado Libre",179,"Saltillo","Coahuila",25016,"Correo y puntos de despacho","DHL","26/10/2021","2021/10/27 00:00:00","2021/10/28 00:00:00"
"4966205175",1,185,-67.0999984741211,-89,117.900001525879,"No","MLM937449001","Mercado Libre",185,"Azcapotzalco","Distrito Federal",2440,"Correo y puntos de despacho","Mercado Envios","26/10/2021","2021/10/26 00:00:00","2021/10/27 00:00:00"
"2000002747752080",1,169,-728.119995117188,0,-559.119995117188,"No","MLM775876787","Mercado Libre",169,"Coatzacoalcos","Veracruz",96556,"Mercado Envíos Full","Mercado Envios","26/10/2021","2021/10/26 00:00:00","2021/10/27 00:00:00"
"2000002747564926",2,338,-126.919998168945,-37.9599990844727,211.080001831055,"No","MLM775876787","Mercado Libre",169,"Culiacán","Sinaloa",80280,"Mercado Envíos Full","Mercado Envios","26/10/2021","2021/10/26 00:00:00","2021/10/27 00:00:00"
"4965016690",1,185,-67.0999984741211,-94,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Ciudad Del Maíz","San Luis Potosí",79323,"Correo y puntos de despacho","Mercado Envios","25/10/2021","2021/10/26 00:00:00","2021/10/29 00:00:00"
"4964574917",1,185,-67.0999984741211,-89,117.900001525879,"No","MLM797896213","Mercado Libre",185,"Huehuetoca","Estado De México",54680,"Correo y puntos de despacho","Mercado Envios","25/10/2021","2021/10/26 00:00:00","2021/10/27 00:00:00"
"4964319797",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Matamoros","Tamaulipas",87380,"Correo y puntos de despacho","Mercado Envios","25/10/2021","2021/10/26 00:00:00","2021/10/28 00:00:00"
"2000002747267246",2,290,-116,0,174,"No","MLM797897673","Mercado Libre",145,"San Julián","Jalisco",47170,"Mercado Envíos Full","Mercado Envios","25/10/2021","2021/10/26 00:00:00","2021/10/26 00:00:00"
"2000002747267245",1,145,-58,0,87,"No","MLM797897673","Mercado Libre",145,"San Julián","Jalisco",47170,"Mercado Envíos Full","Mercado Envios","25/10/2021","2021/10/25 00:00:00","2021/10/26 00:00:00"
"4960803602",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Tlaquepaque","Jalisco",45601,"Correo y puntos de despacho","Mercado Envios","25/10/2021","2021/10/26 00:00:00","2021/10/27 00:00:00"
"4963433057",1,169,-63.4599990844727,-100,105.540000915527,"No","MLM775876787","Mercado Libre",169,"Zapopan","Jalisco",45236,"Mercado Envíos Full","Mercado Envios","25/10/2021","2021/10/25 00:00:00","2021/10/25 00:00:00"
"4963423469",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Tultepec","Estado De México",54960,"Correo y puntos de despacho","Mercado Envios","25/10/2021","2021/10/25 00:00:00","2021/10/26 00:00:00"
"2000002746023153",2,370,-128.589996337891,0,241.410003662109,"No","MLM937449001","Mercado Libre",185,"Chilpancingo De Los Bravo","Guerrero",39074,"Correo y puntos de despacho","Mercado Envios","25/10/2021","2021/10/25 00:00:00","2021/10/26 00:00:00"
"2000002746895953",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Tlalpan","Distrito Federal",14370,"Correo y puntos de despacho","Mercado Envios","25/10/2021","2021/10/25 00:00:00","2021/10/26 00:00:00"
"4962303436",1,495,-112.639999389648,-102.5,279.859985351563,"No","MLM759252135","Mercado Libre",495,"Valparaíso","Zacatecas",99255,"Correo y puntos de despacho","Mercado Envios","24/10/2021","2021/10/25 00:00:00","2021/10/27 00:00:00"
"2000002746709568",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Saltillo","Coahuila",25092,"Mercado Envíos Full","Mercado Envios","24/10/2021","2021/10/25 00:00:00","2021/10/25 00:00:00"
"4962128805",1,145,-58,-94,87,"No","MLM797897673","Mercado Libre",145,"Tulancingo De Bravo","Hidalgo",43680,"Mercado Envíos Full","Mercado Envios","24/10/2021","2021/10/25 00:00:00","2021/10/25 00:00:00"
"2000002746636421",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Puerto Vallarta","Jalisco",48330,"Mercado Envíos Full","Mercado Envios","24/10/2021","2021/10/25 00:00:00","2021/10/25 00:00:00"
"2000002746599291",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Benito juárez","Distrito Federal",3800,"Mercado Envíos Full","Mercado Envios","24/10/2021","2021/10/25 00:00:00","2021/10/25 00:00:00"
"2000002746150582",1,145,-58,0,87,"No","MLM797897673","Mercado Libre",145,"Navojoa","Sonora",85820,"Mercado Envíos Full","Mercado Envios","23/10/2021","2021/10/24 00:00:00","2021/10/29 00:00:00"
"4959697474",1,145,-58,-94,87,"No","MLM797897673","Mercado Libre",145,"Tula De Allende","Hidalgo",42820,"Mercado Envíos Full","Mercado Envios","23/10/2021","2021/10/24 00:00:00","2021/10/25 00:00:00"
"2000002745667990",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"San Luis Potosí","San Luis Potosí",78385,"Mercado Envíos Full","Mercado Envios","23/10/2021","2021/10/23 00:00:00","2021/10/24 00:00:00"
"2000002745659476",1,165,-62.5499992370605,0,102.449996948242,"No","MLM827781598","Mercado Libre",165,"Tlalpan","Distrito Federal",14387,"Mercado Envíos Full","Mercado Envios","22/10/2021","2021/10/23 00:00:00","2021/10/23 00:00:00"
"2000002745012191",2,290,-116,-99,174,"No","MLM797897673","Mercado Libre",145,"Morelia","Michoacán",58350,"Mercado Envíos Full","Mercado Envios","22/10/2021","2021/10/22 00:00:00","2021/10/23 00:00:00"
"4957666216",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Tehuacan","Puebla",75750,"Correo y puntos de despacho","Mercado Envios","22/10/2021","2021/10/23 00:00:00","2021/10/24 00:00:00"
"2000002745177741",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Castillo De Teayo","Veracruz",92940,"Mercado Envíos Full","Mercado Envios","22/10/2021","2021/10/23 00:00:00","2021/10/24 00:00:00"
"2000002745115894",5,845,-317.309997558594,0,527.690002441406,"No","MLM775876787","Mercado Libre",169,"Mineral De La Reforma","Hidalgo",42184,"Mercado Envíos Full","Mercado Envios","22/10/2021","2021/10/23 00:00:00","2021/10/23 00:00:00"
"4956097144",1,185,-67.0999984741211,-94,117.900001525879,"No","MLM937449001","Mercado Libre",185,"León","Guanajuato",37545,"Correo y puntos de despacho","Mercado Envios","21/10/2021","2021/10/22 00:00:00","2021/10/23 00:00:00"
"2000002744737545",1,169,-63.4700012207031,0,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Tonala","Jalisco",45402,"Mercado Envíos Full","Mercado Envios","21/10/2021","2021/10/22 00:00:00","2021/10/22 00:00:00"
"2000002744727603",5,2475,-563.280029296875,-512.5,1399.21997070313,"No","MLM759252135","Mercado Libre",495,"San Juan De Los Lagos","Jalisco",47000,"Correo y puntos de despacho","Mercado Envios","21/10/2021","2021/10/22 00:00:00","2021/10/25 00:00:00"
"4955021239",1,190,-68.2399978637695,-89,121.76000213623,"No","MLM807098869","Mercado Libre",190,"Tlalpan","Distrito Federal",14330,"Mercado Envíos Full","Mercado Envios","21/10/2021","2021/10/22 00:00:00","2021/10/22 00:00:00"
"2000002744284044",2,380,-136.490005493164,0,243.509994506836,"No","MLM807098869","Mercado Libre",190,"Ecatepec de Morelos","Estado De México",55120,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/21 00:00:00","2021/10/21 00:00:00"
"2000002744281679",2,338,-126.919998168945,0,211.080001831055,"No","MLM775876787","Mercado Libre",169,"Tlalnepantla de Baz","Estado De México",54140,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/21 00:00:00","2021/10/21 00:00:00"
"4953413115",1,145,-58,-115,87,"No","MLM797897673","Mercado Libre",145,"Ahome","Sinaloa",81370,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/21 00:00:00","2021/10/23 00:00:00"
"2000002743537523",1,145,-58,0,87,"No","MLM797897673","Mercado Libre",145,"Xochitepec","Morelos",62790,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"4952694059",1,169,-63.4700012207031,-94,105.529998779297,"No","MLM775876787","Mercado Libre",169,"Tula De Allende","Hidalgo",42820,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/21 00:00:00","2021/10/21 00:00:00"
"2000002743979582",2,290,-116,-98,174,"No","MLM797897673","Mercado Libre",145,"Boca Del Río","Veracruz",94295,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"2000002743705390",1,199,-70.2900009155273,0,128.710006713867,"No","MLM797896213","Mercado Libre",199,"Mérida","Yucatán",97314,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/22 00:00:00"
"2000002743578609",1,145,-58,-62.4000015258789,87,"No","MLM797897673","Mercado Libre",145,"Saltillo","Coahuila",25000,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"2000002743578608",1,199,-70.2900009155273,-64.0800018310547,128.710006713867,"No","MLM797896213","Mercado Libre",199,"Saltillo","Coahuila",25000,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"4951114634",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Salamanca","Guanajuato",36783,"Correo y puntos de despacho","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"2000002743529596",1,185,-67.0999984741211,0,117.900001525879,"No","MLM797338526","Mercado Libre",185,"La Paz","Baja California Sur",23085,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"2000002743529595",1,165,-62.5499992370605,0,102.449996948242,"No","MLM827781598","Mercado Libre",165,"La Paz","Baja California Sur",23085,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"2000002743527208",2,370,-134.210006713867,0,235.789993286133,"No","MLM797338526","Mercado Libre",185,"Coyoacán","Distrito Federal",4369,"Mercado Envíos Full","Mercado Envios","20/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"2000002743497751",1,145,-58,0,87,"No","MLM797897673","Mercado Libre",145,"Monterrey","Nuevo León",64000,"Mercado Envíos Full","Mercado Envios","19/10/2021","2021/10/20 00:00:00","2021/10/20 00:00:00"
"4950936026",1,199,-70.2900009155273,-129,128.710006713867,"No","MLM797896213","Mercado Libre",199,"Imuris","Sonora",84120,"Mercado Envíos Full","Mercado Envios","19/10/2021","2021/10/20 00:00:00","2021/10/22 00:00:00"
"2000002743471664",1,199,-70.2900009155273,0,128.710006713867,"No","MLM797896213","Mercado Libre",199,"Nezahualcoyotl","Estado De México",57710,"Mercado Envíos Full","Mercado Envios","19/10/2021","2021/10/20 00:00:00","2021/10/20 00:00:00"
"4950672556",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Atempan","Puebla",73941,"Correo y puntos de despacho","FedEx","19/10/2021","2021/10/20 00:00:00","2021/10/23 00:00:00"
"4950670329",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Atempan","Puebla",73941,"Correo y puntos de despacho","FedEx","19/10/2021","2021/10/20 00:00:00","2021/10/23 00:00:00"
"4950639837",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Xochimilco","Distrito Federal",16020,"Correo y puntos de despacho","Mercado Envios","19/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"4950545264",1,495,-112.660003662109,-102.5,279.839996337891,"No","MLM759252135","Mercado Libre",495,"Miguel Hidalgo","Distrito Federal",11500,"Correo y puntos de despacho","Mercado Envios","19/10/2021","2021/10/20 00:00:00","2021/10/21 00:00:00"
"4950212138",1,295,-92.129997253418,-98,202.869995117188,"No","MLM937274388","Mercado Libre",295,"Yautepec","Morelos",62732,"Mercado Envíos Full","Mercado Envios","19/10/2021","2021/10/19 00:00:00","2021/10/20 00:00:00"
"4950095586",1,199,-70.2900009155273,-94,128.710006713867,"No","MLM797896213","Mercado Libre",199,"San Jose Iturbide","Guanajuato",37980,"Mercado Envíos Full","Mercado Envios","19/10/2021","2021/10/20 00:00:00","2021/10/20 00:00:00"
"4949710119",1,199,-70.2799987792969,-94,128.720001220703,"No","MLM797896213","Mercado Libre",199,"San Pedro Cholula","Puebla",72760,"Mercado Envíos Full","Mercado Envios","19/10/2021","2021/10/19 00:00:00","2021/10/20 00:00:00"
"2000002743103775",1,169,-63.4700012207031,-139,105.529998779297,"No","MLM775876787","Mercado Libre",169,"San Luis Río Colorado","Sonora",83448,"Mercado Envíos Full","Mercado Envios","19/10/2021","2021/10/19 00:00:00","2021/10/21 00:00:00"
"2000002743103137",1,199,-70.2900009155273,-94,128.710006713867,"No","MLM797896213","Mercado Libre",199,"Soledad De Graciano Sánchez","San Luis Potosí",78437,"Mercado Envíos Full","Mercado Envios","19/10/2021","2021/10/19 00:00:00","2021/10/20 00:00:00"
